movie_id,kw_id
22649,1523
22649,2249
22649,9986
22649,11223
378200,1523
378200,2249
378200,9986
378200,11223
20455,1523
20455,2249
20455,9986
20455,11223
13193,1523
13193,2249
13193,9986
13193,11223
10786,1523
10786,2249
10786,9986
10786,11223
12484,1523
12484,2249
12484,9986
12484,11223
17339,1523
17339,2249
17339,9986
17339,11223
11959,1523
11959,2249
11959,9986
11959,11223
9900,1523
9900,2249
9900,9986
9900,11223
14662,1523
14662,2249
14662,9986
14662,11223
15745,1523
15745,2249
15745,9986
15745,11223
17431,1523
17431,2249
17431,9986
17431,11223
21014,1523
21014,2249
21014,9986
21014,11223
78394,1523
78394,2249
78394,9986
78394,11223
10217,1523
10217,2249
10217,9986
10217,11223
13996,1523
13996,2249
13996,9986
13996,11223
3028,1523
3028,2249
3028,9986
3028,11223
1024,1523
1024,2249
1024,9986
1024,11223
343795,1523
343795,2249
343795,9986
343795,11223
45658,1523
45658,2249
45658,9986
45658,11223
16148,1523
16148,2249
16148,9986
16148,11223
4553,1523
4553,2249
4553,9986
4553,11223
36351,1523
36351,2249
36351,9986
36351,11223
245916,1523
245916,2249
245916,9986
245916,11223
27585,1523
27585,2249
27585,9986
27585,11223
1415,1523
1415,2249
1415,9986
1415,11223
313922,1523
313922,2249
313922,9986
313922,11223
14474,1523
14474,2249
14474,9986
14474,11223
199933,1523
199933,2249
199933,9986
199933,11223
13685,1523
13685,2249
13685,9986
13685,11223
8744,1523
8744,2249
8744,9986
8744,11223
8847,1523
8847,2249
8847,9986
8847,11223
39269,1523
39269,2249
39269,9986
39269,11223
46838,1523
46838,2249
46838,9986
46838,11223
51384,1523
51384,2249
51384,9986
51384,11223
56930,1523
56930,2249
56930,9986
56930,11223
41730,1523
41730,2249
41730,9986
41730,11223
18442,1523
18442,2249
18442,9986
18442,11223
298312,1523
298312,2249
298312,9986
298312,11223
11600,1523
11600,2249
11600,9986
11600,11223
57876,1523
57876,2249
57876,9986
57876,11223
13849,1523
13849,2249
13849,9986
13849,11223
14849,1523
14849,2249
14849,9986
14849,11223
12486,1523
12486,2249
12486,9986
12486,11223
19615,1523
19615,2249
19615,9986
19615,11223
244403,1523
244403,2249
244403,9986
244403,11223
292481,1523
292481,2249
292481,9986
292481,11223
340816,1523
340816,2249
340816,9986
340816,11223
78814,1523
78814,2249
78814,9986
78814,11223
297596,1523
297596,2249
297596,9986
297596,11223
299552,1523
299552,2249
299552,9986
299552,11223
11935,1523
11935,2249
11935,9986
11935,11223
113406,1523
113406,2249
113406,9986
113406,11223
447027,1523
447027,2249
447027,9986
447027,11223
290825,1523
290825,2249
290825,9986
290825,11223
361159,1523
361159,2249
361159,9986
361159,11223
12498,1523
12498,2249
12498,9986
12498,11223
77949,1523
77949,2249
77949,9986
77949,11223
1690,1523
1690,2249
1690,9986
1690,11223
8435,1523
8435,2249
8435,9986
8435,11223
64720,1523
64720,2249
64720,9986
64720,11223
49365,1523
49365,2249
49365,9986
49365,11223
11404,1523
11404,2249
11404,9986
11404,11223
300706,1523
300706,2249
300706,9986
300706,11223
16337,1523
16337,2249
16337,9986
16337,11223
11577,1523
11577,2249
11577,9986
11577,11223
77987,1523
77987,2249
77987,9986
77987,11223
68202,1523
68202,2249
68202,9986
68202,11223
8981,1523
8981,2249
8981,9986
8981,11223
10914,1523
10914,2249
10914,9986
10914,11223
166624,1523
166624,2249
166624,9986
166624,11223
10822,1523
10822,2249
10822,9986
10822,11223
10844,1523
10844,2249
10844,9986
10844,11223
9336,1523
9336,2249
9336,9986
9336,11223
5689,1523
5689,2249
5689,9986
5689,11223
712,1523
712,2249
712,9986
712,11223
13342,1523
13342,2249
13342,9986
13342,11223
10339,1523
10339,2249
10339,9986
10339,11223
1429,1523
1429,2249
1429,9986
1429,11223
9303,1523
9303,2249
9303,9986
9303,11223
641,1523
641,2249
641,9986
641,11223
27686,1523
27686,2249
27686,9986
27686,11223
6106,1523
6106,2249
6106,9986
6106,11223
252680,1523
252680,2249
252680,9986
252680,11223
141,1523
141,2249
141,9986
141,11223
66607,1523
66607,2249
66607,9986
66607,11223
12079,1523
12079,2249
12079,9986
12079,11223
39800,1523
39800,2249
39800,9986
39800,11223
9991,1523
9991,2249
9991,9986
9991,11223
68818,1523
68818,2249
68818,9986
68818,11223
36419,1523
36419,2249
36419,9986
36419,11223
281730,1523
281730,2249
281730,9986
281730,11223
510,1523
510,2249
510,9986
510,11223
362105,1523
362105,2249
362105,9986
362105,11223
10970,1523
10970,2249
10970,9986
10970,11223
17663,1523
17663,2249
17663,9986
17663,11223
270938,1523
270938,2249
270938,9986
270938,11223
116613,1523
116613,2249
116613,9986
116613,11223
11826,1523
11826,2249
11826,9986
11826,11223
1088,1523
1088,2249
1088,9986
1088,11223
26379,1523
26379,2249
26379,9986
26379,11223
10947,1523
10947,2249
10947,9986
10947,11223
47452,1523
47452,2249
47452,9986
47452,11223
11386,1523
11386,2249
11386,9986
11386,11223
10246,1523
10246,2249
10246,9986
10246,11223
29426,1523
29426,2249
29426,9986
29426,11223
10331,1523
10331,2249
10331,9986
10331,11223
153,1523
153,2249
153,9986
153,11223
703,1523
703,2249
703,9986
703,11223
27191,1523
27191,2249
27191,9986
27191,11223
1365,1523
1365,2249
1365,9986
1365,11223
287424,1523
287424,2249
287424,9986
287424,11223
451,1523
451,2249
451,9986
451,11223
165864,1523
165864,2249
165864,9986
165864,11223
987,1523
987,2249
987,9986
987,11223
241251,1523
241251,2249
241251,9986
241251,11223
40494,1523
40494,2249
40494,9986
40494,11223
39781,1523
39781,2249
39781,9986
39781,11223
8337,1523
8337,2249
8337,9986
8337,11223
5925,1523
5925,2249
5925,9986
5925,11223
8357,1523
8357,2249
8357,9986
8357,11223
146203,1523
146203,2249
146203,9986
146203,11223
85350,1523
85350,2249
85350,9986
85350,11223
512,1523
512,2249
512,9986
512,11223
13408,1523
13408,2249
13408,9986
13408,11223
47816,1523
47816,2249
47816,9986
47816,11223
10744,1523
10744,2249
10744,9986
10744,11223
11536,1523
11536,2249
11536,9986
11536,11223
9782,1523
9782,2249
9782,9986
9782,11223
18713,1523
18713,2249
18713,9986
18713,11223
184345,1523
184345,2249
184345,9986
184345,11223
1809,1523
1809,2249
1809,9986
1809,11223
2370,1523
2370,2249
2370,9986
2370,11223
9809,1523
9809,2249
9809,9986
9809,11223
5,1523
5,2249
5,9986
5,11223
11013,1523
11013,2249
11013,9986
11013,11223
19153,1523
19153,2249
19153,9986
19153,11223
10132,1523
10132,2249
10132,9986
10132,11223
16448,1523
16448,2249
16448,9986
16448,11223
15122,1523
15122,2249
15122,9986
15122,11223
8141,1523
8141,2249
8141,9986
8141,11223
1546,1523
1546,2249
1546,9986
1546,11223
48572,1523
48572,2249
48572,9986
48572,11223
14517,1523
14517,2249
14517,9986
14517,11223
89708,1523
89708,2249
89708,9986
89708,11223
27551,1523
27551,2249
27551,9986
27551,11223
64678,1523
64678,2249
64678,9986
64678,11223
309503,1523
309503,2249
309503,9986
309503,11223
14293,1523
14293,2249
14293,9986
14293,11223
15059,1523
15059,2249
15059,9986
15059,11223
103328,1523
103328,2249
103328,9986
103328,11223
157847,1523
157847,2249
157847,9986
157847,11223
25719,1523
25719,2249
25719,9986
25719,11223
48309,1523
48309,2249
48309,9986
48309,11223
27723,1523
27723,2249
27723,9986
27723,11223
20468,1523
20468,2249
20468,9986
20468,11223
242575,1523
242575,2249
242575,9986
242575,11223
44945,1523
44945,2249
44945,9986
44945,11223
29122,1523
29122,2249
29122,9986
29122,11223
125123,1523
125123,2249
125123,9986
125123,11223
111190,1523
111190,2249
111190,9986
111190,11223
133575,1523
133575,2249
133575,9986
133575,11223
52015,1523
52015,2249
52015,9986
52015,11223
34941,1523
34941,2249
34941,9986
34941,11223
60422,1523
60422,2249
60422,9986
60422,11223
81390,1523
81390,2249
81390,9986
81390,11223
10981,1523
10981,2249
10981,9986
10981,11223
14902,1523
14902,2249
14902,9986
14902,11223
121676,1523
121676,2249
121676,9986
121676,11223
22301,1523
22301,2249
22301,9986
22301,11223
20065,1523
20065,2249
20065,9986
20065,11223
257087,1523
257087,2249
257087,9986
257087,11223
46420,1523
46420,2249
46420,9986
46420,11223
114635,1523
114635,2249
114635,9986
114635,11223
158150,1523
158150,2249
158150,9986
158150,11223
251979,1523
251979,2249
251979,9986
251979,11223
874,1523
874,2249
874,9986
874,11223
10774,1523
10774,2249
10774,9986
10774,11223
770,1523
770,2249
770,9986
770,11223
266102,1523
266102,2249
266102,9986
266102,11223
29715,1523
29715,2249
29715,9986
29715,11223
25209,1523
25209,2249
25209,9986
25209,11223
37495,1523
37495,2249
37495,9986
37495,11223
34769,1523
34769,2249
34769,9986
34769,11223
35032,1523
35032,2249
35032,9986
35032,11223
5178,1523
5178,2249
5178,9986
5178,11223
8618,1523
8618,2249
8618,9986
8618,11223
3116,1523
3116,2249
3116,9986
3116,11223
9427,1523
9427,2249
9427,9986
9427,11223
813,1523
813,2249
813,9986
813,11223
352978,1523
352978,2249
352978,9986
352978,11223
10634,1523
10634,2249
10634,9986
10634,11223
9516,1523
9516,2249
9516,9986
9516,11223
16288,1523
16288,2249
16288,9986
16288,11223
23330,1523
23330,2249
23330,9986
23330,11223
18900,1523
18900,2249
18900,9986
18900,11223
27029,1523
27029,2249
27029,9986
27029,11223
26268,1523
26268,2249
26268,9986
26268,11223
573,1523
573,2249
573,9986
573,11223
310131,1523
310131,2249
310131,9986
310131,11223
40505,1523
40505,2249
40505,9986
40505,11223
11363,1523
11363,2249
11363,9986
11363,11223
3033,1523
3033,2249
3033,9986
3033,11223
22007,1523
22007,2249
22007,9986
22007,11223
765,1523
765,2249
765,9986
765,11223
10615,1523
10615,2249
10615,9986
10615,11223
205321,1523
205321,2249
205321,9986
205321,11223
38007,1523
38007,2249
38007,9986
38007,11223
14256,1523
14256,2249
14256,9986
14256,11223
540,1523
540,2249
540,9986
540,11223
370464,1523
370464,2249
370464,9986
370464,11223
20055,1523
20055,2249
20055,9986
20055,11223
224569,1523
224569,2249
224569,9986
224569,11223
395766,1523
395766,2249
395766,9986
395766,11223
39303,1523
39303,2249
39303,9986
39303,11223
142061,1523
142061,2249
142061,9986
142061,11223
370662,1523
370662,2249
370662,9986
370662,11223
252360,1523
252360,2249
252360,9986
252360,11223
256740,1523
256740,2249
256740,9986
256740,11223
299145,1523
299145,2249
299145,9986
299145,11223
241766,1523
241766,2249
241766,9986
241766,11223
12535,1523
12535,2249
12535,9986
12535,11223
50839,1523
50839,2249
50839,9986
50839,11223
86549,1523
86549,2249
86549,9986
86549,11223
13973,1523
13973,2249
13973,9986
13973,11223
244786,1523
244786,2249
244786,9986
244786,11223
11129,1523
11129,2249
11129,9986
11129,11223
75861,1523
75861,2249
75861,9986
75861,11223
13551,1523
13551,2249
13551,9986
13551,11223
850,1523
850,2249
850,9986
850,11223
12586,1523
12586,2249
12586,9986
12586,11223
11564,1523
11564,2249
11564,9986
11564,11223
301748,1523
301748,2249
301748,9986
301748,11223
108346,1523
108346,2249
108346,9986
108346,11223
805,1523
805,2249
805,9986
805,11223
11697,1523
11697,2249
11697,9986
11697,11223
22051,1523
22051,2249
22051,9986
22051,11223
55347,1523
55347,2249
55347,9986
55347,11223
10070,1523
10070,2249
10070,9986
10070,11223
8469,1523
8469,2249
8469,9986
8469,11223
658,1523
658,2249
658,9986
658,11223
125490,1523
125490,2249
125490,9986
125490,11223
1585,1523
1585,2249
1585,9986
1585,11223
627,1523
627,2249
627,9986
627,11223
23618,1523
23618,2249
23618,9986
23618,11223
41436,1523
41436,2249
41436,9986
41436,11223
10162,1523
10162,2249
10162,9986
10162,11223
1430,1523
1430,2249
1430,9986
1430,11223
10014,1523
10014,2249
10014,9986
10014,11223
11257,1523
11257,2249
11257,9986
11257,11223
158015,1523
158015,2249
158015,9986
158015,11223
82507,1523
82507,2249
82507,9986
82507,11223
20337,1523
20337,2249
20337,9986
20337,11223
261,1523
261,2249
261,9986
261,11223
1685,1523
1685,2249
1685,9986
1685,11223
20737,1523
20737,2249
20737,9986
20737,11223
10225,1523
10225,2249
10225,9986
10225,11223
826,1523
826,2249
826,9986
826,11223
34086,1523
34086,2249
34086,9986
34086,11223
5854,1523
5854,2249
5854,9986
5854,11223
284,1523
284,2249
284,9986
284,11223
10285,1523
10285,2249
10285,9986
10285,11223
5780,1523
5780,2249
5780,9986
5780,11223
292,1523
292,2249
292,9986
292,11223
223485,1523
223485,2249
223485,9986
223485,11223
29463,1523
29463,2249
29463,9986
29463,11223
18065,1523
18065,2249
18065,9986
18065,11223
22013,1523
22013,2249
22013,9986
22013,11223
821,1523
821,2249
821,9986
821,11223
53862,1523
53862,2249
53862,9986
53862,11223
3089,1523
3089,2249
3089,9986
3089,11223
30139,1523
30139,2249
30139,9986
30139,11223
132344,1523
132344,2249
132344,9986
132344,11223
15582,1523
15582,2249
15582,9986
15582,11223
15158,1523
15158,2249
15158,9986
15158,11223
44634,1523
44634,2249
44634,9986
44634,11223
30309,1523
30309,2249
30309,9986
30309,11223
7509,1523
7509,2249
7509,9986
7509,11223
10557,1523
10557,2249
10557,9986
10557,11223
23531,1523
23531,2249
23531,9986
23531,11223
28005,1523
28005,2249
28005,9986
28005,11223
40247,1523
40247,2249
40247,9986
40247,11223
252,1523
252,2249
252,9986
252,11223
24126,1523
24126,2249
24126,9986
24126,11223
13982,1523
13982,2249
13982,9986
13982,11223
16642,1523
16642,2249
16642,9986
16642,11223
17734,1523
17734,2249
17734,9986
17734,11223
18892,1523
18892,2249
18892,9986
18892,11223
549,1523
549,2249
549,9986
549,11223
121986,1523
121986,2249
121986,9986
121986,11223
10683,1523
10683,2249
10683,9986
10683,11223
17995,1523
17995,2249
17995,9986
17995,11223
246403,1523
246403,2249
246403,9986
246403,11223
35691,1523
35691,2249
35691,9986
35691,11223
49010,1523
49010,2249
49010,9986
49010,11223
11229,1523
11229,2249
11229,9986
11229,11223
22488,1523
22488,2249
22488,9986
22488,11223
24469,1523
24469,2249
24469,9986
24469,11223
82533,1523
82533,2249
82533,9986
82533,11223
50942,1523
50942,2249
50942,9986
50942,11223
84174,1523
84174,2249
84174,9986
84174,11223
34099,1523
34099,2249
34099,9986
34099,11223
79940,1523
79940,2249
79940,9986
79940,11223
281230,1523
281230,2249
281230,9986
281230,11223
38033,1523
38033,2249
38033,9986
38033,11223
100975,1523
100975,2249
100975,9986
100975,11223
38541,1523
38541,2249
38541,9986
38541,11223
39563,1523
39563,2249
39563,9986
39563,11223
234212,1523
234212,2249
234212,9986
234212,11223
27404,1523
27404,2249
27404,9986
27404,11223
170480,1523
170480,2249
170480,9986
170480,11223
71866,1523
71866,2249
71866,9986
71866,11223
192210,1523
192210,2249
192210,9986
192210,11223
180296,1523
180296,2249
180296,9986
180296,11223
157058,1523
157058,2249
157058,9986
157058,11223
70006,1523
70006,2249
70006,9986
70006,11223
26039,1523
26039,2249
26039,9986
26039,11223
79587,1523
79587,2249
79587,9986
79587,11223
176077,1523
176077,2249
176077,9986
176077,11223
260947,1523
260947,2249
260947,9986
260947,11223
342502,1523
342502,2249
342502,9986
342502,11223
191229,1523
191229,2249
191229,9986
191229,11223
43213,1523
43213,2249
43213,9986
43213,11223
44594,1523
44594,2249
44594,9986
44594,11223
248,1523
248,2249
248,9986
248,11223
325173,1523
325173,2249
325173,9986
325173,11223
55831,1523
55831,2249
55831,9986
55831,11223
351043,1523
351043,2249
351043,9986
351043,11223
43942,1523
43942,2249
43942,9986
43942,11223
66942,1523
66942,2249
66942,9986
66942,11223
356483,1523
356483,2249
356483,9986
356483,11223
10476,1523
10476,2249
10476,9986
10476,11223
239,1523
239,2249
239,9986
239,11223
10281,1523
10281,2249
10281,9986
10281,11223
630,1523
630,2249
630,9986
630,11223
3034,1523
3034,2249
3034,9986
3034,11223
13025,1523
13025,2249
13025,9986
13025,11223
21461,1523
21461,2249
21461,9986
21461,11223
55306,1523
55306,2249
55306,9986
55306,11223
17264,1523
17264,2249
17264,9986
17264,11223
346081,1523
346081,2249
346081,9986
346081,11223
16016,1523
16016,2249
16016,9986
16016,11223
15875,1523
15875,2249
15875,9986
15875,11223
43306,1523
43306,2249
43306,9986
43306,11223
11072,1523
11072,2249
11072,9986
11072,11223
9730,1523
9730,2249
9730,9986
9730,11223
26371,1523
26371,2249
26371,9986
26371,11223
14137,1523
14137,2249
14137,9986
14137,11223
291,1523
291,2249
291,9986
291,11223
8875,1523
8875,2249
8875,9986
8875,11223
872,1523
872,2249
872,9986
872,11223
72914,1523
72914,2249
72914,9986
72914,11223
139038,1523
139038,2249
139038,9986
139038,11223
126509,1523
126509,2249
126509,9986
126509,11223
9591,1523
9591,2249
9591,9986
9591,11223
10676,1523
10676,2249
10676,9986
10676,11223
1687,1523
1687,2249
1687,9986
1687,11223
24748,1523
24748,2249
24748,9986
24748,11223
181330,1523
181330,2249
181330,9986
181330,11223
468,1523
468,2249
468,9986
468,11223
401,1523
401,2249
401,9986
401,11223
76,1523
76,2249
76,9986
76,11223
25636,1523
25636,2249
25636,9986
25636,11223
19316,1523
19316,2249
19316,9986
19316,11223
21074,1523
21074,2249
21074,9986
21074,11223
84329,1523
84329,2249
84329,9986
84329,11223
20,1523
20,2249
20,9986
20,11223
157386,1523
157386,2249
157386,9986
157386,11223
13007,1523
13007,2249
13007,9986
13007,11223
13518,1523
13518,2249
13518,9986
13518,11223
116584,1523
116584,2249
116584,9986
116584,11223
46849,1523
46849,2249
46849,9986
46849,11223
40428,1523
40428,2249
40428,9986
40428,11223
17334,1523
17334,2249
17334,9986
17334,11223
20764,1523
20764,2249
20764,9986
20764,11223
45132,1523
45132,2249
45132,9986
45132,11223
76706,1523
76706,2249
76706,9986
76706,11223
332285,1523
332285,2249
332285,9986
332285,11223
49471,1523
49471,2249
49471,9986
49471,11223
13569,1523
13569,2249
13569,9986
13569,11223
7512,1523
7512,2249
7512,9986
7512,11223
356216,1523
356216,2249
356216,9986
356216,11223
11798,1523
11798,2249
11798,9986
11798,11223
146631,1523
146631,2249
146631,9986
146631,11223
43546,1523
43546,2249
43546,9986
43546,11223
61038,1523
61038,2249
61038,9986
61038,11223
78373,1523
78373,2249
78373,9986
78373,11223
17820,1523
17820,2249
17820,9986
17820,11223
74457,1523
74457,2249
74457,9986
74457,11223
283384,1523
283384,2249
283384,9986
283384,11223
19933,1523
19933,2249
19933,9986
19933,11223
756,1523
756,2249
756,9986
756,11223
433715,1523
433715,2249
433715,9986
433715,11223
9728,1523
9728,2249
9728,9986
9728,11223
9731,1523
9731,2249
9731,9986
9731,11223
9916,1523
9916,2249
9916,9986
9916,11223
309425,1523
309425,2249
309425,9986
309425,11223
14156,1523
14156,2249
14156,9986
14156,11223
43610,1523
43610,2249
43610,9986
43610,11223
360339,1523
360339,2249
360339,9986
360339,11223
31163,1523
31163,2249
31163,9986
31163,11223
297621,1523
297621,2249
297621,9986
297621,11223
16205,1523
16205,2249
16205,9986
16205,11223
887,1523
887,2249
887,9986
887,11223
9517,1523
9517,2249
9517,9986
9517,11223
6007,1523
6007,2249
6007,9986
6007,11223
364083,1523
364083,2249
364083,9986
364083,11223
69640,1523
69640,2249
69640,9986
69640,11223
371085,1523
371085,2249
371085,9986
371085,11223
347548,1523
347548,2249
347548,9986
347548,11223
657,1523
657,2249
657,9986
657,11223
28165,1523
28165,2249
28165,9986
28165,11223
11561,1523
11561,2249
11561,9986
11561,11223
270303,1523
270303,2249
270303,9986
270303,11223
11624,1523
11624,2249
11624,9986
11624,11223
595,1523
595,2249
595,9986
595,11223
8810,1523
8810,2249
8810,9986
8810,11223
226,1523
226,2249
226,9986
226,11223
92182,1523
92182,2249
92182,9986
92182,11223
72213,1523
72213,2249
72213,9986
72213,11223
990,1523
990,2249
990,9986
990,11223
55604,1523
55604,2249
55604,9986
55604,11223
20862,1523
20862,2249
20862,9986
20862,11223
2771,1523
2771,2249
2771,9986
2771,11223
80,1523
80,2249
80,9986
80,11223
11023,1523
11023,2249
11023,9986
11023,11223
33667,1523
33667,2249
33667,9986
33667,11223
39013,1523
39013,2249
39013,9986
39013,11223
11194,1523
11194,2249
11194,9986
11194,11223
43839,1523
43839,2249
43839,9986
43839,11223
1382,1523
1382,2249
1382,9986
1382,11223
44639,1523
44639,2249
44639,9986
44639,11223
301351,1523
301351,2249
301351,9986
301351,11223
4816,1523
4816,2249
4816,9986
4816,11223
7873,1523
7873,2249
7873,9986
7873,11223
331190,1523
331190,2249
331190,9986
331190,11223
15186,1523
15186,2249
15186,9986
15186,11223
17994,1523
17994,2249
17994,9986
17994,11223
1378,1523
1378,2249
1378,9986
1378,11223
48382,1523
48382,2249
48382,9986
48382,11223
12901,1523
12901,2249
12901,9986
12901,11223
250124,1523
250124,2249
250124,9986
250124,11223
14284,1523
14284,2249
14284,9986
14284,11223
57120,1523
57120,2249
57120,9986
57120,11223
12228,1523
12228,2249
12228,9986
12228,11223
22617,1523
22617,2249
22617,9986
22617,11223
55561,1523
55561,2249
55561,9986
55561,11223
42889,1523
42889,2249
42889,9986
42889,11223
24363,1523
24363,2249
24363,9986
24363,11223
13121,1523
13121,2249
13121,9986
13121,11223
24746,1523
24746,2249
24746,9986
24746,11223
325140,1523
325140,2249
325140,9986
325140,11223
12109,1523
12109,2249
12109,9986
12109,11223
27023,1523
27023,2249
27023,9986
27023,11223
22913,1523
22913,2249
22913,9986
22913,11223
273899,1523
273899,2249
273899,9986
273899,11223
20653,1523
20653,2249
20653,9986
20653,11223
67373,1523
67373,2249
67373,9986
67373,11223
171759,1523
171759,2249
171759,9986
171759,11223
206296,1523
206296,2249
206296,9986
206296,11223
35219,1523
35219,2249
35219,9986
35219,11223
28260,1523
28260,2249
28260,9986
28260,11223
7515,1523
7515,2249
7515,9986
7515,11223
13075,1523
13075,2249
13075,9986
13075,11223
335866,1523
335866,2249
335866,9986
335866,11223
13510,1523
13510,2249
13510,9986
13510,11223
215881,1523
215881,2249
215881,9986
215881,11223
18238,1523
18238,2249
18238,9986
18238,11223
22600,1523
22600,2249
22600,9986
22600,11223
12612,1523
12612,2249
12612,9986
12612,11223
50698,1523
50698,2249
50698,9986
50698,11223
115210,1523
115210,2249
115210,9986
115210,11223
34335,1523
34335,2249
34335,9986
34335,11223
459488,1523
459488,2249
459488,9986
459488,11223
11302,1523
11302,2249
11302,9986
11302,11223
119458,1523
119458,2249
119458,9986
119458,11223
20406,1523
20406,2249
20406,9986
20406,11223
3766,1523
3766,2249
3766,9986
3766,11223
18616,1523
18616,2249
18616,9986
18616,11223
18808,1523
18808,2249
18808,9986
18808,11223
95755,1523
95755,2249
95755,9986
95755,11223
198062,1523
198062,2249
198062,9986
198062,11223
188652,1523
188652,2249
188652,9986
188652,11223
174311,1523
174311,2249
174311,9986
174311,11223
153795,1523
153795,2249
153795,9986
153795,11223
17768,1523
17768,2249
17768,9986
17768,11223
13516,1523
13516,2249
13516,9986
13516,11223
98549,1523
98549,2249
98549,9986
98549,11223
312793,1523
312793,2249
312793,9986
312793,11223
309919,1523
309919,2249
309919,9986
309919,11223
299553,1523
299553,2249
299553,9986
299553,11223
21309,1523
21309,2249
21309,9986
21309,11223
32235,1523
32235,2249
32235,9986
32235,11223
329540,1523
329540,2249
329540,9986
329540,11223
26388,1523
26388,2249
26388,9986
26388,11223
49020,1523
49020,2249
49020,9986
49020,11223
14048,1523
14048,2249
14048,9986
14048,11223
356987,1523
356987,2249
356987,9986
356987,11223
295886,1523
295886,2249
295886,9986
295886,11223
38358,1523
38358,2249
38358,9986
38358,11223
33511,1523
33511,2249
33511,9986
33511,11223
702,1523
702,2249
702,9986
702,11223
935,1523
935,2249
935,9986
935,11223
84175,1523
84175,2249
84175,9986
84175,11223
1705,1523
1705,2249
1705,9986
1705,11223
62677,1523
62677,2249
62677,9986
62677,11223
50875,1523
50875,2249
50875,9986
50875,11223
58492,1523
58492,2249
58492,9986
58492,11223
44562,1523
44562,2249
44562,9986
44562,11223
37232,1523
37232,2249
37232,9986
37232,11223
4929,1523
4929,2249
4929,9986
4929,11223
36334,1523
36334,2249
36334,9986
36334,11223
9783,1523
9783,2249
9783,9986
9783,11223
386826,1523
386826,2249
386826,9986
386826,11223
205126,1523
205126,2249
205126,9986
205126,11223
98557,1523
98557,2249
98557,9986
98557,11223
10894,1523
10894,2249
10894,9986
10894,11223
246449,1523
246449,2249
246449,9986
246449,11223
1688,1523
1688,2249
1688,9986
1688,11223
1999,1523
1999,2249
1999,9986
1999,11223
43947,1523
43947,2249
43947,9986
43947,11223
24066,1523
24066,2249
24066,9986
24066,11223
9709,1523
9709,2249
9709,9986
9709,11223
25312,1523
25312,2249
25312,9986
25312,11223
34106,1523
34106,2249
34106,9986
34106,11223
11426,1523
11426,2249
11426,9986
11426,11223
13909,1523
13909,2249
13909,9986
13909,11223
206284,1523
206284,2249
206284,9986
206284,11223
27455,1523
27455,2249
27455,9986
27455,11223
66468,1523
66468,2249
66468,9986
66468,11223
283686,1523
283686,2249
283686,9986
283686,11223
592,1523
592,2249
592,9986
592,11223
25428,1523
25428,2249
25428,9986
25428,11223
298584,1523
298584,2249
298584,9986
298584,11223
10758,1523
10758,2249
10758,9986
10758,11223
11690,1523
11690,2249
11690,9986
11690,11223
3083,1523
3083,2249
3083,9986
3083,11223
9344,1523
9344,2249
9344,9986
9344,11223
10707,1523
10707,2249
10707,9986
10707,11223
15647,1523
15647,2249
15647,9986
15647,11223
308529,1523
308529,2249
308529,9986
308529,11223
4174,1523
4174,2249
4174,9986
4174,11223
20156,1523
20156,2249
20156,9986
20156,11223
9464,1523
9464,2249
9464,9986
9464,11223
49018,1523
49018,2249
49018,9986
49018,11223
13820,1523
13820,2249
13820,9986
13820,11223
127918,1523
127918,2249
127918,9986
127918,11223
17113,1523
17113,2249
17113,9986
17113,11223
129139,1523
129139,2249
129139,9986
129139,11223
507,1523
507,2249
507,9986
507,11223
4012,1523
4012,2249
4012,9986
4012,11223
14054,1523
14054,2249
14054,9986
14054,11223
323271,1523
323271,2249
323271,9986
323271,11223
10972,1523
10972,2249
10972,9986
10972,11223
13066,1523
13066,2249
13066,9986
13066,11223
66025,1523
66025,2249
66025,9986
66025,11223
11908,1523
11908,2249
11908,9986
11908,11223
3082,1523
3082,2249
3082,9986
3082,11223
39541,1523
39541,2249
39541,9986
39541,11223
1961,1523
1961,2249
1961,9986
1961,11223
51820,1523
51820,2249
51820,9986
51820,11223
291362,1523
291362,2249
291362,9986
291362,11223
30082,1523
30082,2249
30082,9986
30082,11223
72913,1523
72913,2249
72913,9986
72913,11223
23963,1523
23963,2249
23963,9986
23963,11223
29406,1523
29406,2249
29406,9986
29406,11223
361505,1523
361505,2249
361505,9986
361505,11223
104755,1523
104755,2249
104755,9986
104755,11223
253306,1523
253306,2249
253306,9986
253306,11223
29595,1523
29595,2249
29595,9986
29595,11223
46729,1523
46729,2249
46729,9986
46729,11223
294600,1523
294600,2249
294600,9986
294600,11223
137347,1523
137347,2249
137347,9986
137347,11223
290370,1523
290370,2249
290370,9986
290370,11223
426469,1523
426469,2249
426469,9986
426469,11223
356841,1523
356841,2249
356841,9986
356841,11223
347755,1523
347755,2249
347755,9986
347755,11223
408,1523
408,2249
408,9986
408,11223
39209,1523
39209,2249
39209,9986
39209,11223
48463,1523
48463,2249
48463,9986
48463,11223
394047,1523
394047,2249
394047,9986
394047,11223
312791,1523
312791,2249
312791,9986
312791,11223
280381,1523
280381,2249
280381,9986
280381,11223
2661,1523
2661,2249
2661,9986
2661,11223
100,1523
100,2249
100,9986
100,11223
218500,1523
218500,2249
218500,9986
218500,11223
27845,1523
27845,2249
27845,9986
27845,11223
52790,1523
52790,2249
52790,9986
52790,11223
100275,1523
100275,2249
100275,9986
100275,11223
42033,1523
42033,2249
42033,9986
42033,11223
19187,1523
19187,2249
19187,9986
19187,11223
